title,original_language,release_date,popularity,budget,revenue,runtime,status,genres
Sacrifice for Satan,id,1/1/1981,0.6,0,0,78,Released,Horror
Magic Stick,id,1/1/1982,0.6,0,0,83,Released,"Action, Drama, Horror"
Volkswagen Kuning,en,9/22/2016,0.6,0,0,84,Released,Horror
Mystery of Mount Merapi: The Old House's Inhabitants,id,1/1/1989,0.6,0,0,114,Released,"Action, Fantasy, Horror"
Mystery of Mount Merapi III: Flame-Haired Woman,id,1/1/1990,0.6,0,0,110,Released,"Action, Fantasy, Horror"
Pocong Ghost,id,1/1/1988,0.6,0,0,89,Released,"Drama, Fantasy, Horror"
The Mystery of Ronggeng Jaipong,id,1/1/1982,0.6,0,0,104,Released,"Horror, Mystery"
Nenek Grondong,id,1/1/1982,0.6,0,0,84,Released,Horror
Ghost Love,th,1/1/1964,0.6,0,0,0,Released,Horror
The Zombie,th,1/1/1984,0.6,0,0,70,Released,"Comedy, Horror"
The Sunken-Eyed Ghost,th,1/1/1981,0.6,0,0,0,Released,"Comedy, Horror"
Puppet Pal V,es,12/31/2008,0.6,0,0,93,Released,"Comedy, Horror"
La casa de Tourneur,es,1/1/2001,0.6,0,0,0,Released,Horror
Ghost of Mae Nak,th,1/1/1959,0.6,0,0,0,Released,Horror
Ghost Of Mae Nak,th,1/1/1978,0.6,0,0,0,Released,Horror
Ghost of Mae Nak,th,1/1/1978,0.6,0,0,0,Released,Horror
Death Order,th,1/1/1959,0.6,0,0,0,Released,"Drama, Horror"
Goddess Chronicles Showcase,th,1/1/1987,0.6,0,0,0,Released,Horror
Mae Nak America,th,1/1/1975,0.6,0,0,0,Released,Horror
Headless Ghost,th,1/1/1980,0.6,0,0,0,Released,Horror
Love of Ghost,th,1/1/1990,0.6,0,0,0,Released,Horror
Wake Up to Kill,th,8/28/1987,0.6,0,0,95,Released,"Action, Horror"
Magic Killer,th,1/1/1980,0.6,0,0,0,Released,"Adventure, Horror"
Wake Up to Kill 2,th,1/1/1989,0.6,0,0,0,Released,"Action, Horror"
The Satan Lover,th,1/1/1969,0.6,0,0,0,Released,Horror
Mae Nak Rampage,th,1/1/1989,0.6,0,0,0,Released,Horror
Mae Nak Revival,th,1/1/1990,0.6,0,0,106,Released,Horror
Goddess of Wind,id,1/1/1994,0.6,0,0,94,Released,"Action, Fantasy, Horror"
The Man Who Sits with the Dead,id,1/1/1988,0.6,0,0,89,Released,Horror
Galunggung Genie,id,1/1/1982,0.6,0,0,95,Released,"Action, Fantasy, Horror"
Karva,kn,5/27/2016,0.6,0,0,108,Released,"Horror, Thriller"
The Haunted Drum,th,4/19/2007,0.6,0,0,98,Released,"Horror, Thriller"
The Ghost Footage 2,en,6/7/2013,0.6,0,0,96,Released,Horror
All Hallows' Eve,en,12/3/2007,0.6,0,0,73,Released,Horror
BoF,en,10/10/2016,0.6,0,0,8,Released,Horror
Scary Clown,en,10/11/2016,0.6,0,0,5,Released,Horror
Mr Creak,en,10/14/2015,0.6,275,0,4,Released,Horror
Leaning,en,10/21/2014,0.6,0,0,10,Released,Horror
Shi,en,2/8/2015,0.6,0,0,9,Released,Horror
Creeping,en,8/17/2015,0.6,0,0,4,Released,Horror
Rest my Bones,en,1/19/2016,0.6,0,0,8,Released,Horror
Sleight,en,4/15/2015,0.6,0,0,12,Released,"Horror, Mystery, Thriller"
Rake,en,10/6/2015,0.6,0,0,14,Released,Horror
I Heard It Too,en,10/2/2014,0.6,0,0,8,Released,"Horror, Thriller"
REBU,en,4/21/2016,0.6,600,0,8,Released,"Horror, Thriller"
Sloven,en,12/7/2015,0.6,0,0,7,Released,Horror
Popo,en,4/11/2008,0.6,0,0,11,Released,"Fantasy, Horror"
Zombi 1,en,6/14/1995,0.6,0,0,15,Released,Horror
Deep 6,en,9/25/2016,0.6,0,0,5,Released,Horror
Ai Daang's Victory Lap,th,1/1/1988,0.6,0,0,0,Released,Horror
The Snake Man,km,1/1/1972,0.6,0,0,164,Released,"Drama, Fantasy, Horror"
The Snake Girl,km,1/1/1973,0.6,0,0,126,Released,"Fantasy, Horror"
Crocodile Man,km,2/4/1971,0.6,0,0,102,Released,"Fantasy, Horror"
Elephant Wife,zh,11/8/1980,0.6,0,0,0,Released,Horror
The Crocodile,km,7/1/2005,0.6,100000,0,120,Released,"Adventure, Horror"
Snake Lady,th,1/1/1989,0.6,0,0,120,Released,Horror
Undying Love,is,11/10/2011,0.6,0,0,12,Released,Horror
The Sleeping Plot,en,5/7/2013,0.6,0,0,5,Released,Horror
Evaded,sv,10/9/2013,0.6,0,0,10,Released,Horror
Hell in the Jungle,es,12/26/1979,0.6,0,0,98,Released,"Adventure, Horror"
Ghostbox,en,6/2/2015,0.6,0,0,64,Released,Horror
La capilla ardiente,es,6/5/1981,0.6,0,0,90,Released,"Crime, Drama, Horror, Mystery, Thriller"
Fiery Showcase,th,1/1/1979,0.6,0,0,0,Released,Horror
Devil Abyss,th,1/1/1990,0.6,0,0,0,Released,Horror
Family Tree Ghoul,th,1/1/1990,0.6,0,0,0,Released,Horror
Demon Spider Girl,th,1/1/1990,0.6,0,0,0,Released,Horror
The House of Pop,th,10/10/1989,0.6,11915,0,90,Released,"Comedy, Horror"
Midnight Bride,en,1/1/1990,0.6,0,0,0,Released,Horror
Cat with the Diamond Eyes,th,1/1/1972,0.6,0,0,150,Released,"Adventure, Horror, Music"
The Vampire,th,1/1/1985,0.6,0,0,90,Released,Horror
Queen of Ghost Snakes 2,th,1/1/1990,0.6,0,0,0,Released,"Fantasy, Horror"
Queen of Ghost Snakes,th,1/1/1984,0.6,0,0,0,Released,Horror
Midnight Shade,th,1/1/1990,0.6,0,0,0,Released,Horror
Midnight Shade 2,th,1/1/1990,0.6,0,0,0,Released,Horror
The House of Pop 2,th,3/3/1990,0.6,0,0,90,Released,"Comedy, Horror"
Mae Nak's Promise,th,1/1/1992,0.6,0,0,0,Released,Horror
The Tiger Devil,th,10/16/1976,0.6,0,0,95,Released,"Drama, Horror"
Kinnaree,th,1/1/1969,0.6,0,0,0,Released,Horror
Phantom Snake,th,11/4/1966,0.6,0,0,137,Released,"Horror, Mystery"
Werewolf,th,1/1/1987,0.6,0,0,90,Released,Horror
Ghost Love,th,1/1/1980,0.6,0,0,0,Released,"Drama, Horror, Romance"
Ghost of Nang Fa Thani,th,1/1/1967,0.6,0,0,0,Released,Horror
The Magic Man,th,1/1/1986,0.6,0,0,0,Released,"Action, Horror"
Don't Kiss the Devil,tl,11/1/1989,0.6,0,0,115,Released,"Drama, Horror"
Slaughter Night,es,1/1/1990,0.6,0,0,92,Released,Horror
Death 4 Told,en,5/13/2004,0.6,0,0,96,Released,Horror
The House of Pop 3,th,5/1/1990,0.6,0,0,93,Released,"Comedy, Horror"
Fallen Angels Paradise,th,1/1/1989,0.6,0,0,0,Released,Horror
Glass Kalong,th,1/1/1981,0.6,0,0,0,Released,Horror
Ghost Bell,th,1/1/1985,0.6,0,0,0,Released,Horror
This Woman Is Not a Ghost,th,1/1/1987,0.6,0,0,0,Released,Horror
Ghostly Affection,th,1/1/1987,0.6,0,0,0,Released,Horror
Crafty Devils,th,1/1/1986,0.6,0,0,0,Released,"Comedy, Horror"
Mae Nak Rampage,th,1/1/1973,0.6,0,0,0,Released,Horror
Mae Nak's Spirit,th,1/1/1962,0.6,0,0,0,Released,Horror
Black Glass,th,1/1/1990,0.6,0,0,91,Released,"Action, Fantasy, Horror"
Diamond Cat Eye,th,1/1/1989,0.6,0,0,94,Released,"Action, Fantasy, Horror, Mystery"
Mae Nak Invades Tokyo,th,1/1/1976,0.6,0,0,0,Released,Horror
Crocodile Goddess,th,9/19/1987,0.6,0,0,0,Released,"Fantasy, Horror"
Miss Crocodile Gold,th,1/1/1985,0.6,0,0,0,Released,Horror
Ghost Bell,th,1/1/1968,0.6,0,0,0,Released,Horror
The House of Pop 4,th,1/1/1991,0.6,0,0,90,Released,"Comedy, Horror"
Oil of Eternal Life,th,1/1/1984,0.6,0,0,0,Released,Horror
The Man Who Came To Kill,ja,10/15/1991,0.6,0,0,24,Released,"Horror, TV Movie"
2000 Anos para Isso?,pt,10/15/1996,0.6,0,0,12,Released,Horror
The Light on the Hill,es,8/6/2016,0.6,0,0,85,Released,"Drama, Horror, Mystery"
Fiery Ghost Story,th,1/1/1990,0.6,0,0,0,Released,Horror
Tales of a 5th Grade Zombie Slayer,en,10/19/2016,0.6,9000,0,10,Released,"Action, Horror"
The Zombie,th,1/1/1968,0.6,0,0,0,Released,Horror
And Hell Awaits,en,7/22/2016,0.6,1,0,76,Released,Horror
Amy Strangled a Small Child,en,2/12/1998,0.6,0,0,30,Released,Horror
Luna,en,2/18/2016,0.6,0,0,15,Released,Horror
The Keeper,en,9/17/2014,0.6,0,0,7,Released,Horror
Sentinels of Darkness,el,1/1/2002,0.6,0,0,73,Released,Horror
The Psychopathic Murderer,es,1/1/1992,0.6,0,0,0,Released,Horror
Killing Nightmare,es,1/1/1992,0.6,0,0,0,Released,Horror
The Death Rider,es,1/1/1980,0.6,0,0,83,Released,"Drama, Horror, Mystery"
Astrid,en,7/8/2012,0.6,0,0,9,Released,"Horror, Thriller"
Harassed,es,5/17/1985,0.6,0,0,90,Released,Horror
Harvest,da,4/20/2015,0.6,0,0,19,Released,Horror
La máscara de hierro,es,10/12/1960,0.6,0,0,0,Released,"Horror, Mystery, Western"
Estate of Terror,es,1/1/2005,0.6,0,0,90,Released,Horror
Satanic Sect: Messenger of the Lord,es,1/1/1990,0.6,0,0,89,Released,Horror
Trampa fatal,es,8/25/1961,0.6,0,0,87,Released,"Crime, Horror, Mystery"
Juego diabólico,es,6/16/1961,0.6,0,0,0,Released,"Crime, Horror, Mystery"
El espiritista,es,1/1/1977,0.6,0,0,108,Released,"Drama, Horror"
El reloj de la muerte,es,1/1/1993,0.6,0,0,90,Released,Horror
Nest of Scorpions,es,1/1/2003,0.6,0,0,90,Released,"Action, Horror"
Murderous Lust,es,11/27/1992,0.6,0,0,90,Released,"Crime, Drama, Horror"
The Mark,es,1/1/1991,0.6,0,0,0,Released,Horror
Witch in the Neighborhood,es,1/1/1987,0.6,0,0,85,Released,Horror
There's Something in the Attic,en,10/21/2014,0.6,0,0,2,Released,Horror
Brutal Death,es,1/1/1988,0.6,0,0,88,Released,"Action, Horror"
Funerals of Terror,es,1/1/1990,0.6,0,0,80,Released,"Drama, Horror"
La máscara de jade,es,10/25/1963,0.6,0,0,86,Released,"Adventure, Horror, Mystery"
Sadistic Hallucinations,fr,7/30/1969,0.6,0,0,81,Released,"Drama, Horror"
El homicida,es,5/25/1990,0.6,0,0,95,Released,"Crime, Horror, Mystery"
Bloody Seduction,es,1/1/1992,0.6,0,0,0,Released,Horror
The Ripper,es,1/1/1991,0.6,0,0,90,Released,Horror
Jungle of Death,en,1/1/1985,0.6,0,0,90,Released,"Action, Adventure, Fantasy, Horror, Science Fiction"
Death Lurks,es,1/1/1993,0.6,0,0,0,Released,"Action, Horror"
Eyes of the Dead,es,1/1/1987,0.6,0,0,95,Released,Horror
Diabolical Vengeance,es,1/1/1990,0.6,0,0,90,Released,Horror
The Haunted Pot,cn,8/17/1956,0.6,0,0,0,Released,Horror
Absence,en,10/16/2015,0.6,0,0,3,Released,"Drama, Horror"
Dream car,en,10/9/1989,0.6,0,0,16,Released,"Horror, Mystery"
Hermit: Monster Killer,sv,5/26/2016,0.6,0,0,82,Released,"Action, Comedy, Horror, Science Fiction"
Faces,es,6/19/1978,0.6,0,0,88,Released,Horror
El perfil de Satanás,es,1/1/1969,0.6,0,0,85,Released,"Drama, Horror"
Stitched Up,en,1/1/2016,0.6,0,0,1,Released,Horror
Two in the Morning,zh,10/19/1987,0.6,0,0,96,Released,"Horror, Mystery"
Adam Peiper,en,11/3/2015,0.6,0,0,17,Released,"Horror, Science Fiction"
Death Beach,en,1/4/2016,0.6,15,0,90,Released,Horror
Buns,en,1/1/1978,0.6,1000,0,21,Released,"Comedy, Horror"
Men's Only Privilege,pt,11/29/2016,0.6,0,0,18,Released,"Drama, Horror"
Mente Criminal,es,1/1/1991,0.6,0,0,0,Released,"Horror, Mystery"
The Devil's Sacristan,es,1/1/1992,0.6,0,0,0,Released,"Action, Horror"
Miedo a la muerte,es,1/1/1989,0.6,0,0,98,Released,"Action, Horror"
Images of Death,es,1/1/1990,0.6,0,0,90,Released,Horror
Noche de buitres,es,12/1/1988,0.6,0,0,88,Released,"Action, Crime, Horror"
Asedio criminal,es,1/1/1996,0.6,0,0,0,Released,Horror
The Perfect Couple,es,1/1/1991,0.6,0,0,90,Released,Horror
A Woman in the Shadow,zh,9/9/2016,0.6,0,0,89,Released,"Drama, Horror"
Delusion,es,10/17/2016,0.6,0,0,85,Released,"Drama, Horror, Mystery"
Where The Devil Dwells,en,1/1/2014,0.6,0,0,81,Released,Horror
Feeding Time,en,10/21/2016,0.6,0,0,13,Released,"Comedy, Horror, Thriller"
Loop,en,10/24/2016,0.6,0,0,5,Released,Horror
Voice,en,12/31/2014,0.6,0,0,5,Released,Horror
The Day I Vanished,en,1/1/1959,0.6,0,0,4,Released,"Horror, Science Fiction"
In Memory of Laura,en,8/1/1997,0.6,0,0,18,Released,Horror
Nibble,en,11/12/2012,0.6,0,0,7,Released,Horror
Curse of the Phoenix,en,1/1/2014,0.6,0,0,92,Released,Horror
Larry Gone Demon,en,4/19/2015,0.6,0,0,14,Released,Horror
Alice in Mobile's wonderland,fr,10/10/2000,0.6,0,0,0,Released,"Comedy, Drama, Fantasy, Horror, Mystery"
The Secluded House,en,8/20/2012,0.6,0,0,34,Released,Horror
Bite Radius,en,5/31/2016,0.6,0,0,31,Released,"Crime, Horror"
The Bulb,en,1/31/2016,0.6,0,0,12,Released,"Horror, Science Fiction"
Gourd and Evil,en,10/29/2016,0.6,300,0,4,Released,"Comedy, Horror"
Brief History of Horror,es,4/18/1985,0.6,0,0,0,Released,Horror
The Segua,es,1/1/1984,0.6,0,0,102,Released,Horror
The Devil Shadow,cn,11/30/2000,0.6,0,0,0,Released,Horror
The Greedy Tiffany,cs,7/30/2015,0.6,0,0,80,Released,"Comedy, Horror"
Migu & Shinomi in Dream's labyrinth,ja,2/25/1988,0.6,0,0,0,Released,"Comedy, Horror, Mystery"
Golden Doll,zh,8/5/2016,0.6,0,0,94,Released,Horror
Wartime,en,1/1/1988,0.6,2000,0,32,Released,"Action, Drama, Horror, Science Fiction, War"
Acosado,en,1/1/1991,0.6,0,0,0,Released,Horror
Motel of Death,es,1/1/1990,0.6,0,0,90,Released,Horror
Kesurupan Jumat Kliwon,id,3/12/2015,0.6,0,0,91,Released,Horror
Self Induced Nightmares,en,11/4/2013,0.6,0,0,72,Released,Horror
Bride Zombie,en,8/1/2015,0.6,0,0,5,Released,"Comedy, Horror"
"Dracula, a Love Story",pt,1/28/1980,0.6,0,0,0,Released,"Drama, Horror, Romance"
Blood Bonding,en,10/31/2016,0.6,0,0,2,Released,Horror
Chungul,ru,10/27/2016,0.6,220000,0,75,Released,"Fantasy, Horror, Mystery, Thriller"
Neutron vs. the Maniac,es,8/13/1965,0.6,0,0,81,Released,"Action, Crime, Fantasy, Horror, Mystery, Science Fiction"
Doc. 33,it,1/1/2012,0.6,2100,0,63,Released,Horror
Dolls,en,3/30/2016,0.6,0,0,3,Released,Horror
Under the Apple Tree,en,9/1/2015,0.6,0,0,19,Released,"Animation, Comedy, Horror"
Tainted Milk,en,6/17/2009,0.6,0,0,16,Released,"Animation, Horror"
1:13:7 Ek Tera Saath,en,10/14/2016,0.6,0,0,120,Released,Horror
The Frozen Horror Show,ja,5/17/1987,0.6,0,0,20,Released,"Comedy, Horror, Music"
Sargad,sv,8/4/2017,0.6,3000,0,94,Released,"Drama, Horror"
Fukashigi monogatari: Fantastic Collection,ja,2/26/1988,0.6,0,0,96,Released,"Comedy, Horror, Mystery, Science Fiction"
Pigskin,en,10/20/2016,0.6,0,0,14,Released,"Horror, Thriller"
Last Day At The Beach,en,1/1/1990,0.6,0,0,41,Released,"Drama, Horror"
Cursed Woods,en,1/1/1983,0.6,0,0,19,Released,"Horror, Thriller"
The Vacancy,en,1/1/1985,0.6,0,0,30,Released,"Crime, Horror, Thriller"
The Exhumation,en,1/1/1986,0.6,0,0,25,Released,"Drama, Horror"
Shock Ending,en,1/1/1987,0.6,0,0,27,Released,"Crime, Drama, Horror"
Lady In Danger,en,1/1/1992,0.6,0,0,35,Released,"Action, Crime, Horror"
The Last Piece Standing,en,9/17/2015,0.6,8500,0,35,Released,Horror
Mabilis... Paa at Kamay,tl,10/16/1964,0.6,0,0,0,Released,"Action, Comedy, Horror, Music, Romance"
I Am Alone,en,4/26/2016,0.6,150,0,10,Released,"Comedy, Drama, Horror, Science Fiction"
Go Nagai's Scary Zone: The Mysterious Demon,ja,8/24/1989,0.6,0,0,45,Released,"Drama, Fantasy, Horror"
Ghost Island,id,10/30/2007,0.6,0,0,91,Released,Horror
The World of Hammer: Wicked Women,en,9/9/1994,0.6,0,0,25,Released,"Documentary, Fantasy, Horror"
The World of Hammer: Vamp,en,9/1/1994,0.6,0,0,25,Released,"Documentary, Fantasy, Horror"
Bala Bala: Maniwala Ka,tl,11/13/2009,0.6,0,0,0,Released,Horror
Project,en,1/9/1986,0.6,0,0,70,Released,"Fantasy, Horror, Mystery"
Rougarou,en,1/31/2016,0.6,0,0,16,Released,"Adventure, Drama, Family, Fantasy, Horror"
Ai no kagerô,ja,1/3/1985,0.6,0,0,107,Released,"Drama, Fantasy, Horror, Mystery, Romance"
Kuşku,tr,1/2/1977,0.6,0,0,62,Released,"Adventure, Horror"
I Am Nightmare,en,11/29/2014,0.6,0,0,127,Released,"Animation, Comedy, Fantasy, Horror"
Generation Ax,en,10/1/1998,0.6,0,0,90,Released,Horror
Half Twin,cn,5/11/2006,0.6,0,0,83,Released,"Drama, Horror"
The Ghostly Rental,fr,4/17/1965,0.6,0,0,90,Released,"Fantasy, Horror, TV Movie"
Le tour d'écrou,fr,2/25/1974,0.6,0,0,0,Released,"Drama, Horror, Thriller"
The Fiancé,en,11/11/2016,0.6,0,0,0,Released,Horror
The Mid-Night,zh,12/9/1981,0.6,0,0,80,Released,Horror
Tainted,en,3/21/1987,0.6,0,0,89,Released,"Drama, Horror"
The Horrible Honeymoon Tour,zh,6/27/1980,0.6,0,0,70,Released,Horror
The Detail,de,11/16/2016,0.6,0,0,5,Released,"Drama, Horror"
Ding Dong Dead,en,3/18/2011,0.6,0,0,0,Released,Horror
Eyes of the Woods,en,10/9/2009,0.6,0,0,0,Released,Horror
Amacabra - The Metempsychosis of Justine S.,de,9/16/2016,0.6,0,0,63,Released,Horror
Halloween Hugs,en,10/13/2013,0.6,0,0,7,Released,"Comedy, Horror"
House No. 13,hi,8/16/1991,0.6,0,0,110,Released,Horror
"I, Asphyxia: The Electric Cord Strangler III",en,1/1/2000,0.6,0,0,90,Released,Horror
The Electric Cord Strangler 2: I Strangle the Body Electric,en,1/1/2000,0.6,0,0,80,Released,Horror
Dead Girls Don't Say Goodbye,en,1/1/2000,0.6,0,0,0,Released,"Drama, Horror"
Voodoun Blues,en,9/24/2004,0.6,0,0,6,Released,Horror
Lesbos Slaughter,en,1/1/1998,0.6,0,0,0,Released,Horror
Snuff Strangler,en,1/1/2001,0.6,0,0,0,Released,Horror
International Necktie Strangler 2,en,1/1/2001,0.6,0,0,0,Released,Horror
Lucifer's Lovers,en,1/1/2001,0.6,0,0,0,Released,Horror
Nude Strangle,en,1/1/1997,0.6,0,0,75,Released,Horror
Virtual Kidnapper,en,1/1/2000,0.6,0,0,0,Released,Horror
Sour Milk,en,1/1/2003,0.6,0,0,6,Released,Horror
The New York Butcher,en,2/27/2016,0.6,10000,0,60,Released,"Crime, Horror, Mystery"
Theta States,en,1/13/2017,0.6,0,0,0,Released,Horror
Machines of Love and Hate,en,3/31/2003,0.6,0,0,116,Released,Horror
Kecoh! Primadona Kena Hantu!,en,10/13/2016,0.6,0,0,122,Released,"Comedy, Horror"
Stories and Legends of Honduras,es,10/27/2014,0.6,0,0,0,Released,Horror
Poseíd@s,es,1/17/2007,0.6,0,0,0,Released,"Horror, Thriller"
Poseí2,es,8/11/2011,0.6,0,0,0,Released,"Horror, Thriller"
Made in Mosjøen,no,12/11/2015,0.6,0,0,122,Released,"Comedy, Horror"
Consommé,en,11/14/2016,0.6,5,0,6,Released,"Horror, Thriller"
Nibble,en,10/31/2016,0.6,0,0,3,Released,Horror
esias,en,11/7/2016,0.6,20,1,8,Released,"Horror, Mystery, Thriller, War"
Bad Seeds,en,1/24/2016,0.6,0,0,57,Released,"Crime, Drama, Horror"
Valentine DayZ,en,9/25/2018,0.6,0,0,79,Released,Horror
3 Dead Trick or Treaters,en,11/26/2016,0.6,0,0,73,Released,Horror
Video Voodoo,en,6/22/1987,0.6,0,0,30,Released,"Animation, Comedy, Fantasy, Horror, Music, Science Fiction"
Woman Grinder's Revenge,zh,10/4/1980,0.6,0,0,84,Released,Horror
House of the Damned,en,8/20/1996,0.6,0,0,72,Released,"Comedy, Horror"
Press Play,en,12/2/2016,0.6,0,0,0,Released,"Horror, Thriller"
The Parting Glass,en,7/13/2015,0.6,0,0,17,Released,"Horror, Thriller"
The Unbelievable 3: The Skeleton Road,cn,11/30/2014,0.6,0,0,0,Released,"Horror, Mystery"
Rumah Malaikat,id,11/24/2016,0.6,0,0,93,Released,Horror
Creep: An Homage to Classic Horror,en,1/1/2015,0.6,0,0,6,Released,Horror
Corridor,en,5/31/2013,0.6,0,0,9,Released,"Horror, Mystery"
Turn Around,en,12/30/2016,0.6,4700,0,14,Released,Horror
Take Back the Knife,en,1/31/2015,0.6,0,0,80,Released,Horror
Bloody Brothers,en,1/1/2003,0.6,0,0,89,Released,"Horror, Thriller"
The Last Abduction,en,6/4/2015,0.6,0,0,12,Released,"Horror, Mystery, Science Fiction"
Black Mass of the Brain,en,12/5/2016,0.6,0,0,78,Released,Horror
4 Cheerleaders of the Apocalypse,en,2/13/1997,0.6,0,0,90,Released,Horror
Crossclub – The Legend of the Living Dead,de,8/28/1999,0.6,250000,0,124,Released,"Action, Comedy, Horror"
Swallowtail,en,12/6/2016,0.6,0,0,9,Released,"Horror, Science Fiction"
Cliff Lake,en,6/26/2011,0.6,0,0,15,Released,"Drama, Horror"
The Outfit,en,4/14/2015,0.6,0,0,12,Released,"Comedy, Fantasy, Horror"
Luiza,pt,1/7/2014,0.6,0,0,0,Released,"Horror, Mystery, Thriller"
Infinito Periódico,pt,9/20/2016,0.6,0,0,15,Released,"Horror, Thriller"
Feed A,en,8/17/2012,0.6,0,0,11,Released,"Action, Horror"
Lágrimas de papel,es,1/1/2008,0.6,0,0,15,Released,"Drama, Horror"
Prank,en,1/1/2014,0.6,0,0,9,Released,"Comedy, Horror"
Raven's Hollow,en,6/15/2011,0.6,0,0,11,Released,Horror
Rotting Hill,en,10/6/2012,0.6,0,0,5,Released,"Comedy, Horror"
Girls,ml,10/28/2016,0.6,0,0,125,Released,"Horror, Thriller"
It Was Only a Dream,fr,7/1/2004,0.6,0,0,4,Released,"Comedy, Horror"
The Legend of Cooley Moon,en,12/7/2012,0.6,10000,0,83,Released,"Horror, Mystery, Science Fiction"
Fireside Tales,en,11/30/2016,0.6,5000,0,70,Released,Horror
The Santiso Report,es,5/18/2015,0.6,0,0,86,Released,"Horror, Mystery, Science Fiction"
Kabr-i Cin Mühür,tr,4/22/2016,0.6,0,0,92,Released,Horror
The Sect,es,9/5/2014,0.6,0,0,70,Released,"Horror, Science Fiction"
Disgruntled,en,9/6/2008,0.6,39000,0,61,Released,Horror
Night Night Nancy,en,2/6/2015,0.6,0,0,5,Released,Horror
Fashion Murder Groove,en,1/1/2005,0.6,0,0,220,Released,"Drama, Horror, Mystery, Thriller"
Condo Hell,en,11/11/2016,0.6,0,0,77,Released,"Action, Horror, Thriller"
Haxx Deadroom,en,4/20/2017,0.6,10000,0,25,Released,Horror
Inhumanwich!,en,12/15/2016,0.6,0,0,0,Released,"Comedy, Horror, Science Fiction"
A Visit From Krampus,en,11/19/2015,0.6,0,0,7,Released,Horror
Crush the Skull,en,10/20/2010,0.6,0,0,10,Released,"Comedy, Horror"
La pantalla diabólica,es,11/14/1985,0.6,0,0,0,Released,Horror
It Hits The Fan,en,11/14/2014,0.6,0,0,11,Released,"Action, Horror"
Fistful of the Undead,en,7/11/2014,0.6,0,0,7,Released,"Horror, Western"
I'll Be Alone for Christmas,en,12/30/2015,0.6,0,0,8,Released,"Fantasy, Horror, Thriller"
Occupied,en,11/19/2015,0.6,0,0,6,Released,Horror
Dorome: Boys' Side,en,3/26/2016,0.6,0,0,92,Released,Horror
Babysitting Story,fr,4/11/2014,0.6,0,0,0,Released,"Fantasy, Horror"
Dorome: Girls' Side,en,3/26/2016,0.6,0,0,98,Released,Horror
The Painting of Horror,en,5/3/1994,0.6,0,0,19,Released,Horror
Rachel's Attic,en,8/27/2002,0.6,0,0,112,Released,Horror
She: The Vampire,en,1/1/1998,0.6,0,0,75,Released,Horror
Pine Bros. Presents: Cinema Insomnia Haunted House Special,en,10/31/2013,0.6,12000,0,88,Released,"Comedy, Horror"
Forgotten Tales,en,6/28/2016,0.6,0,0,66,Released,Horror
Supernatural Tales,en,12/10/2015,0.6,0,0,72,Released,Horror
Skookum: The Hunt for Bigfoot,en,10/9/2016,0.6,0,0,93,Released,Horror
Scattered,en,4/11/2016,0.6,0,0,105,Released,"Drama, Horror"
A Father's Day,en,9/23/2016,0.6,12000,0,10,Released,"Drama, Horror"
The Slavers,en,1/1/1984,0.6,0,0,96,Released,Horror
Everything's Eventual,en,10/23/2009,0.6,0,0,78,Released,"Drama, Horror"
Silent,ja,7/26/2006,0.6,0,0,82,Released,Horror
Monster Movie,en,9/18/2008,0.6,0,0,75,Released,Horror
Halloween Nightmare 2,en,10/24/2015,0.6,0,0,62,Released,Horror
Pontianak,ms,4/27/1957,0.6,0,0,110,Released,Horror
Don't Let the Light In,en,10/31/2015,0.6,0,0,8,Released,Horror
The Modular Body,en,4/13/2016,0.6,0,0,0,Released,"Horror, Science Fiction"
Spirit of the Glass,en,12/25/2003,0.6,0,0,120,Released,Horror
Goat,en,11/2/2015,0.6,0,0,19,Released,Horror
Alaska,nl,6/14/1989,0.6,0,0,45,Released,"Drama, Horror"
Dracula and Company,el,1/1/1959,0.6,0,0,78,Released,"Comedy, Horror, Mystery"
Disturbed,en,1/24/2017,0.6,0,0,102,Released,"Horror, Mystery, Thriller"
Lamp Post Lane,en,12/31/2010,0.6,0,0,57,Released,"Horror, Mystery, Thriller"
Terra e Luz,pt,1/27/2017,0.6,0,0,74,Released,Horror
The Legend of the Mad Axeman,en,1/20/2017,0.6,0,0,72,Released,Horror
The Alien Agenda: Under the Skin,en,1/1/1997,0.6,0,0,75,Released,"Horror, Science Fiction"
Dead Ring,en,1/1/2016,0.6,0,0,0,Released,"Fantasy, Horror"
The Glasshead,en,3/31/1998,0.6,0,0,55,Released,Horror
Zömbel 2 - The Book of Wurzelfurz,de,1/14/2003,0.6,0,0,0,Released,"Comedy, Horror"
Drained,en,1/1/2012,0.6,0,0,12,Released,"Animation, Drama, Horror, Thriller"
The Guest,en,4/1/2013,0.6,4000,0,5,Released,Horror
Crush,en,9/21/2015,0.6,0,0,11,Released,"Comedy, Horror"
Shakespeare Must Die,th,2/2/2011,0.6,0,0,172,Released,"Drama, Horror"
Fang,de,8/20/2012,0.6,4700,11000,0,Released,"Horror, Thriller"
Z-Office,de,3/1/2017,0.6,9000,0,0,Released,"Action, Horror"
Pine Devil,en,4/13/2016,0.6,0,0,2,Released,"Animation, Horror"
Midnight Snack,en,5/5/2014,0.6,0,0,5,Released,"Animation, Horror"
